,credit,gender,education,martial_status,age,pay_status_sep,pay_status_aug,pay_status_jul,pay_status_jun,pay_status_may,pay_status_apr,bill_sep,bill_aug,bill_jul,bill_june,bill_may,bill_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,Y
21788,6593,2,1,1,26,1,2,-1,-1,-1,2,175,84,117,156,176,113,0,127,157,176,0,42,0
21789,11302,2,1,2,26,-2,-2,-2,-2,-2,-2,86,-1,-1,372,0,14,0,0,374,0,14,119,0
21790,6907,2,2,2,26,2,2,2,2,0,0,2513,2594,2550,2517,2498,2586,141,14,62,9,103,0,1
21791,6279,2,1,2,25,1,-2,-2,-2,-2,-1,75,57,51,69,45,57,57,51,69,45,57,32,0
21792,1883,2,4,2,27,0,0,0,0,0,0,5354,5498,5656,5971,6590,1742,161,162,320,625,49,172,0
21793,941,2,2,2,24,0,0,0,0,0,0,869,896,268,298,911,937,49,38,37,784,37,0,0
21794,1569,2,3,1,24,0,0,0,0,0,0,1531,1562,1555,1563,627,0,55,69,46,12,0,0,0
21795,2825,2,1,2,25,0,0,0,0,0,0,456,477,487,497,497,543,62,62,156,62,62,156,0
21796,3453,2,2,2,25,0,0,0,0,0,0,1197,1231,1255,1297,1319,1346,62,53,62,53,53,72,0
21797,4395,2,2,2,25,0,0,0,0,0,0,4198,4319,4133,3610,2558,2600,205,194,133,156,94,94,0
21798,6279,2,2,2,25,-1,-1,-1,-1,-1,-1,72,46,52,4,34,215,46,52,4,34,215,34,0
21799,941,2,2,2,25,0,0,0,0,0,0,841,878,917,838,579,936,62,62,47,50,31,31,0
21800,1569,2,1,2,25,-1,-1,-1,-1,-1,-1,100,111,729,90,95,85,111,737,90,95,86,1496,0
21801,1569,2,1,2,25,2,2,3,2,2,2,1285,1377,1346,1368,1399,1431,122,0,53,62,59,56,1
21802,1569,2,1,2,25,0,0,-1,0,0,0,147,300,246,282,334,228,156,246,41,62,188,313,0
21803,2511,2,3,1,24,-1,-1,-1,2,-1,-1,23,-2,104,84,58,5,0,106,0,58,5,42,0
21804,7535,2,4,2,25,0,0,0,0,0,0,832,843,863,561,210,129,156,188,94,0,0,112,0
21805,3767,2,3,2,25,0,0,0,0,0,0,3347,3324,3385,3242,3182,2760,125,157,125,100,98,125,1
21806,6279,2,1,2,26,-2,-2,-2,-2,-2,-2,167,72,234,34,805,1106,72,234,34,805,1106,241,0
21807,4395,2,1,2,26,0,0,-2,-2,-2,-2,680,0,0,0,0,0,0,0,0,0,0,0,0
21808,11302,2,2,2,26,0,0,0,0,0,0,698,720,747,433,345,0,40,36,31,31,0,5,0
21809,2197,2,2,1,26,0,0,0,0,0,0,1307,1339,1372,1443,1472,1503,52,54,94,53,54,55,0
21810,5337,2,2,2,26,2,0,0,0,2,0,3490,3560,3636,3763,3676,3707,127,179,235,62,131,156,1
21811,4395,2,3,2,26,2,0,0,0,0,0,4521,4481,4483,4398,4481,4485,166,169,160,166,172,169,1
21812,627,2,2,2,24,3,2,3,2,3,2,555,599,612,655,636,643,62,31,62,0,21,0,1
21813,1569,2,1,2,24,0,0,0,0,0,2,407,439,471,512,535,521,38,39,49,40,0,19,0
21814,3453,2,1,2,25,0,0,0,0,0,0,2898,2442,2372,2335,2358,2317,87,116,84,69,56,94,0
21815,5651,2,2,2,26,1,-2,-1,-1,-2,-2,0,0,31,0,0,0,0,31,0,0,0,0,0
21816,2825,2,2,2,25,2,0,0,0,0,0,2438,2469,2510,2556,2570,2612,103,113,119,97,100,128,1
21817,3767,2,1,2,26,0,0,0,0,0,0,3627,3094,2662,2084,1394,996,157,159,156,95,66,18,0
21818,4395,2,1,2,26,0,0,0,0,0,0,1981,2016,2040,1658,1614,1580,76,69,74,54,55,57,0
21819,9105,2,2,1,26,0,0,0,0,0,0,8242,5667,4343,4041,3003,2832,204,166,125,156,94,93,1
21820,9733,2,1,2,26,0,0,2,2,-1,2,366,302,283,-13,195,74,94,0,0,216,0,40,0
21821,941,2,1,2,27,0,0,0,0,0,0,119,180,271,360,448,535,62,94,94,94,94,31,0
21822,6279,2,1,1,25,-1,-1,-2,-2,-2,-2,24,0,0,4,0,0,0,0,4,0,0,0,0
21823,5651,2,3,2,26,-1,2,-1,2,2,-2,54,48,84,51,0,0,0,84,0,0,0,0,0
21824,3767,2,2,1,24,0,0,0,0,0,0,1768,896,426,361,318,350,94,157,100,62,94,0,0
21825,9105,2,1,2,25,-1,-1,-1,0,0,0,348,292,695,745,422,563,293,695,627,108,219,346,0
21826,2825,2,3,2,26,0,0,0,0,0,0,2874,1356,1325,55,71,102,94,94,31,15,31,2715,0
21827,8163,2,1,2,26,0,0,0,0,0,0,4557,4683,4481,4656,4784,4974,204,219,251,204,266,175,0
21828,7221,2,1,2,26,-2,-1,-1,0,0,0,27,6,521,559,493,314,6,521,47,31,10,15,0
21829,8477,2,1,2,27,-1,-1,2,2,-1,-1,286,189,115,0,27,21,189,0,0,27,21,198,0
21830,8791,2,2,2,29,-1,-1,-1,-1,-1,0,362,107,258,71,344,169,107,260,71,344,0,0,0
21831,3453,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
21832,1883,2,1,2,27,-1,-1,2,0,0,0,35,0,0,375,375,378,0,0,375,0,19,0,0
21833,2197,2,1,2,27,0,0,0,0,0,0,2224,2031,2055,2079,2048,2093,94,75,94,75,78,78,0
21834,3139,2,2,1,27,2,0,0,0,0,2,3184,2488,2540,2608,2755,2843,88,91,109,191,137,0,1
21835,4395,2,2,1,27,0,0,0,0,0,0,3949,3980,4167,3914,3310,3350,156,313,156,156,156,156,0
21836,1569,2,2,1,22,0,0,0,0,0,0,1075,1093,1118,1153,531,509,48,54,71,18,22,31,1
21837,2511,2,1,2,23,0,0,0,0,0,0,2337,2184,2082,1899,1537,930,97,79,57,45,31,47,0
21838,1255,2,5,1,24,0,0,0,0,0,0,1282,1232,1285,1272,1242,1272,51,72,50,41,47,47,0
21839,4395,2,2,2,24,0,0,0,0,0,0,4252,4279,4130,3512,3102,3059,204,148,126,125,125,119,1
21840,6279,2,2,2,24,0,0,0,0,0,-2,606,638,670,690,62,29,41,42,31,62,29,0,0
21841,1569,2,2,2,24,1,2,3,2,2,2,516,561,574,587,599,617,62,31,31,31,31,31,0
21842,2511,2,2,2,24,0,0,0,0,-1,-1,1301,447,459,269,44,2779,41,47,47,44,2779,103,0
21843,8477,2,2,1,26,0,0,0,0,0,-1,715,360,385,377,332,979,46,71,63,18,979,2593,0
21844,2197,2,2,1,27,0,0,0,0,0,0,2190,2163,2174,2210,2173,2213,76,81,84,78,87,78,1
21845,6279,2,1,2,25,0,0,0,-1,0,0,368,226,42,787,1647,1414,63,32,1035,1163,62,78,0
21846,5337,2,2,2,25,0,0,0,0,0,0,821,754,816,768,737,795,94,156,62,62,156,28,1
21847,13186,2,2,2,25,0,0,0,0,0,0,728,770,779,812,828,833,71,63,47,46,39,55,0
21848,1569,2,1,2,26,2,0,0,2,2,2,812,851,932,970,945,1008,62,94,62,0,78,0,1
21849,4395,2,2,2,27,0,0,0,0,0,0,3916,3188,2940,2812,2838,2844,113,135,100,125,109,106,0
21850,4081,2,1,2,27,-1,0,0,0,0,0,611,1662,831,597,700,815,1098,315,251,156,188,251,0
21851,8477,2,1,2,27,-1,-1,-1,0,0,0,43,11,463,451,451,1489,11,465,37,40,1301,41,0
21852,2511,2,5,2,27,0,0,0,0,0,0,2567,2444,1888,1700,1416,1396,81,94,69,62,62,88,0
21853,5023,2,2,1,26,1,2,0,0,0,2,1470,1437,1476,1501,1592,1261,0,62,53,111,0,62,0
21854,4081,2,2,2,26,0,0,0,0,-1,0,4091,4124,4124,3828,1938,1929,147,160,121,2586,95,62,1
21855,5023,2,2,2,27,0,0,0,0,0,0,3158,2467,2519,1250,1291,0,113,116,53,62,0,0,0
21856,5651,2,2,2,27,0,0,0,0,0,0,5434,5415,5402,5218,4557,4488,251,254,251,175,172,470,0
21857,5651,2,1,2,27,1,-1,-1,-1,-1,-1,0,64,62,123,22,212,64,62,123,22,212,96,0
21858,6593,2,3,1,27,0,0,-2,-1,-1,-2,147,0,0,31,0,0,0,0,31,0,0,0,0
21859,4709,2,3,2,26,0,0,0,0,0,0,661,250,229,354,326,525,69,78,189,156,211,67,0
21860,11302,2,1,1,26,-2,-2,-2,-2,-2,-2,47,86,72,77,44,65,86,72,77,44,65,101,0
21861,14756,2,2,2,26,0,0,0,0,0,0,851,834,841,778,662,562,47,47,116,31,31,31,0
21862,1255,2,1,2,27,0,0,0,-1,0,0,1053,644,74,1213,279,0,37,31,1213,5,0,0,0
21863,6279,2,1,2,27,0,0,0,0,0,0,6317,6350,6131,5249,4528,4309,477,301,298,161,155,154,0
21864,4709,2,1,2,27,0,-1,0,-1,-1,-1,251,408,307,251,25,33,408,94,254,25,79,781,0
21865,2825,2,2,2,25,0,0,0,0,0,2,2069,1827,1885,1929,2318,2277,94,87,94,423,0,94,1
21866,1883,2,2,2,26,1,2,0,0,-2,-2,1505,1157,119,0,0,0,0,32,0,0,0,0,0
21867,2511,2,1,2,26,-1,-1,-1,-1,-2,-1,145,93,45,50,45,134,93,47,50,45,134,188,0
21868,5023,2,1,2,26,0,0,2,0,0,0,411,439,385,234,228,173,125,31,62,62,62,15,0
21869,4081,2,1,2,27,1,-2,-1,2,2,-1,0,0,3,3,3,78,0,3,0,0,78,0,0
21870,2197,2,3,2,26,0,0,0,0,0,0,2205,925,280,282,331,358,62,37,47,62,31,62,0
21871,5337,2,2,2,24,-1,-1,-1,-1,0,-1,46,189,46,106,60,375,189,46,106,0,375,315,0
21872,1569,2,2,2,25,0,0,0,-1,0,-1,138,117,0,133,152,67,94,0,133,64,67,0,0
21873,3139,2,1,1,25,0,0,-1,0,0,0,237,14,3101,1635,1261,1123,0,3244,54,34,40,62,0
21874,4081,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,19,0
21875,1883,2,2,2,23,0,0,0,0,0,0,1770,1793,1822,1852,1242,1223,64,70,64,47,47,47,0
21876,9105,2,2,2,25,0,0,0,0,0,0,4414,4464,4573,4530,4407,4462,219,220,220,188,188,188,0
21877,1569,2,2,1,26,1,-1,2,2,-2,-2,0,31,62,0,0,0,31,0,0,0,0,0,0
21878,4395,2,1,2,24,0,0,0,0,0,0,906,944,977,1023,1044,1100,62,47,62,47,78,62,0
21879,3767,2,1,2,24,0,0,0,0,-1,-1,106,145,267,257,109,36,78,156,31,109,36,158,0
21880,5965,2,2,2,26,0,0,2,0,0,0,3629,4335,4109,4111,3621,3631,832,0,219,142,144,130,0
21881,941,2,2,2,22,2,-1,-1,-1,-1,-1,5,62,110,0,187,0,62,110,0,187,0,55,0
21882,5023,2,3,2,26,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12,12,12,12,0
21883,7221,2,4,2,26,1,-1,2,-1,-1,-1,0,15,15,19,34,92,15,0,19,34,92,47,0
21884,4081,2,3,2,27,0,0,0,0,0,0,3917,4017,3736,1464,1494,1497,169,123,54,52,53,54,0
21885,10675,2,1,2,27,0,0,0,0,0,0,6138,6157,6206,5717,5237,4495,236,307,246,204,188,188,0
21886,7221,2,1,2,28,2,0,0,0,0,0,3182,3012,2740,2679,2563,2589,131,132,127,89,87,91,1
21887,2825,2,1,2,25,0,0,0,0,0,0,1046,1224,1496,1644,1636,1766,313,313,188,49,156,42,0
21888,9419,2,2,2,26,0,0,0,0,0,0,1991,1579,1200,940,824,825,94,84,75,31,31,26,0
21889,3453,2,2,2,25,0,0,0,0,0,0,1634,1560,267,228,244,259,36,41,78,31,31,31,1
21890,4395,2,1,2,25,0,0,0,0,0,0,1199,1218,1249,1291,1310,1319,62,62,62,62,62,62,0
21891,5651,2,2,2,26,0,0,0,0,0,0,117,153,243,224,218,923,122,148,71,134,839,124,1
21892,2197,2,1,2,26,1,2,2,2,2,2,1639,1671,1689,1643,1747,1784,78,62,0,132,69,0,1
21893,5651,2,2,1,27,0,0,0,0,0,0,3695,3653,3624,3545,3431,3268,130,131,125,118,124,103,0
21894,4709,2,2,2,27,-1,-1,-1,-1,-1,0,245,154,195,102,350,499,154,195,102,350,313,21,0
21895,941,2,2,1,27,0,0,2,0,0,0,858,985,943,969,923,936,172,0,94,31,94,94,0
21896,7221,2,2,2,25,0,-1,2,0,0,0,449,6994,6205,5402,5466,5590,7301,0,237,195,211,222,0
21897,5651,2,2,1,27,1,-1,-1,-1,-1,-1,0,11,0,12,21,19,11,0,12,21,19,14,0
21898,4709,2,2,2,27,0,0,0,0,0,0,1920,1598,1492,1464,991,768,94,156,159,156,62,156,0
21899,1255,2,1,2,27,0,0,0,0,0,0,970,821,855,922,616,728,156,47,313,313,470,26,0
21900,1255,2,1,2,27,0,0,0,2,2,2,1161,1195,1292,1255,1270,1153,62,125,0,31,0,0,1
21901,3767,2,2,2,27,2,2,2,2,0,0,3558,3626,3826,3688,3716,3629,194,342,0,156,150,141,1
21902,4395,2,1,2,27,0,0,0,0,0,0,470,516,591,665,800,876,62,94,94,156,94,313,0
21903,2511,2,1,1,27,-1,-1,-1,-1,-2,-2,15,10,148,0,33,0,10,149,0,33,0,133,0
21904,13186,2,1,2,27,-1,-1,-1,-1,0,0,490,169,38,775,374,397,169,38,775,0,83,691,0
21905,5651,2,3,2,27,-1,-1,-1,-1,-1,-1,112,122,0,22,128,0,122,0,22,217,0,6,0
21906,2825,2,2,1,27,0,0,0,0,0,0,2318,2215,1565,1359,938,784,91,63,50,37,31,22,0
21907,10361,2,2,1,27,-2,-2,-2,-2,-2,-1,0,0,0,0,0,70,0,0,0,0,70,31,0
21908,8163,2,2,1,27,0,0,0,0,0,0,2256,2369,2425,2475,2522,2638,156,94,94,94,156,156,0
21909,6279,2,2,2,27,-1,-1,-1,-1,-1,-1,35,12,12,12,16,24,12,12,12,16,24,439,0
21910,941,2,2,2,23,0,0,0,0,2,0,620,762,820,845,615,646,185,94,66,0,94,251,0
21911,9419,2,2,2,24,0,0,0,0,0,0,516,362,290,228,444,362,47,47,47,296,62,94,0
21912,4081,2,1,2,24,0,0,2,0,-1,-1,504,504,419,138,40,12,131,0,31,40,12,67,0
21913,941,2,2,2,22,-1,0,-1,-1,-1,-1,71,99,174,103,98,94,31,174,104,99,95,104,0
21914,941,2,2,2,23,1,2,2,2,2,2,350,376,408,392,419,408,40,47,0,34,0,62,1
21915,4081,2,1,2,23,0,0,0,0,0,0,3205,3173,2950,2964,2795,2820,141,136,103,99,99,107,0
21916,5965,2,2,2,28,0,0,0,0,0,2,5914,5919,5887,5979,6137,5984,273,266,291,442,0,226,0
21917,7221,2,2,2,23,3,2,2,-1,-1,-2,34,15,0,27,0,0,0,0,27,0,0,0,1
21918,1569,2,2,2,24,-1,0,-1,2,2,-2,584,626,162,65,0,0,65,162,0,0,0,328,0
21919,2197,2,2,1,24,0,0,0,0,0,0,257,237,255,277,274,337,35,66,62,54,86,68,0
21920,1569,2,2,1,25,0,0,0,0,0,0,1852,1808,1764,1720,1680,1633,64,63,62,65,62,65,1
21921,1883,2,1,2,24,0,-1,0,0,-1,-1,1487,150,107,74,89,105,150,32,31,89,105,159,1
21922,4709,2,2,2,25,-2,-2,-2,-2,-2,-2,1137,191,33,0,97,0,191,34,0,97,0,0,0
21923,7535,2,2,1,27,0,0,0,0,0,0,7548,7402,4065,3942,4042,4102,226,140,111,132,112,10,0
21924,3453,2,2,2,25,0,0,0,0,0,0,1582,1415,1444,1403,1340,1366,56,56,53,47,50,62,0
21925,3453,2,2,1,26,0,0,0,0,0,0,3390,2829,2891,2733,2097,2066,109,109,94,73,75,94,0
21926,1569,2,2,2,25,0,0,0,0,0,0,1502,1271,1259,1289,1278,1269,61,52,87,44,45,45,0
21927,6593,2,1,2,29,-2,-2,-2,-2,-2,-2,335,0,0,0,20,58,0,0,0,20,58,44,0
21928,5023,2,1,2,28,-1,-1,-1,-1,-1,-1,120,200,218,283,72,125,202,219,283,72,156,312,0
21929,3767,2,1,2,29,0,0,0,0,0,0,116,3197,3237,3169,2629,1614,3139,168,126,31,31,31,0
21930,4081,2,5,1,27,0,0,0,0,0,0,4114,4200,4006,4075,3843,3913,204,156,156,156,156,156,0
21931,5337,2,2,2,27,0,0,0,0,0,2,5301,5385,5165,4027,4394,4003,219,204,251,485,67,135,0
21932,3767,2,1,2,27,0,0,0,0,0,0,1106,1127,989,994,944,251,55,70,43,25,12,196,0
21933,5337,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21934,9105,2,2,2,27,0,0,0,0,0,0,7551,7393,7553,6656,6793,6575,270,291,251,238,251,220,0
21935,2197,2,1,2,27,-1,-1,-1,-1,-1,-1,4,4,4,4,4,9,4,4,4,4,9,15,0
21936,4395,2,2,2,27,0,0,0,0,0,0,4278,4380,4403,4362,4298,4446,219,188,219,156,335,144,0
21937,5651,2,1,2,27,1,2,2,2,0,0,184,151,118,96,85,57,0,96,0,47,0,10,1
21938,6279,2,1,2,27,-1,-1,-2,-1,-1,-2,36,0,0,21,0,0,0,0,21,0,0,13,0
21939,2825,2,2,2,27,0,0,2,0,0,0,3076,3153,2801,2599,1683,1539,392,0,159,156,94,31,1
21940,2511,2,2,2,27,0,0,0,-1,-1,-1,1661,1702,1645,66,23,23,94,33,78,31,31,31,0
21941,4081,2,1,1,27,-1,-1,-1,-1,-1,-1,105,260,478,230,115,246,261,478,230,115,246,246,0
21942,627,2,2,1,27,-1,-1,2,0,0,0,5,640,605,613,594,612,634,0,41,21,26,24,0
21943,6279,2,1,2,27,-2,-2,-2,-2,-2,-2,133,115,140,100,164,29,115,140,100,164,29,7,1
21944,6279,2,2,2,27,-1,-1,-1,0,-1,-1,417,67,443,860,1110,939,67,443,722,226,939,1186,0
21945,3767,2,2,2,27,1,-2,-1,-1,-2,-2,0,0,74,0,0,0,0,74,0,0,0,0,1
21946,1883,2,3,1,28,0,-1,-1,-1,-1,0,226,396,196,427,799,823,396,196,427,799,156,156,0
21947,10675,2,3,2,28,0,0,0,0,0,0,57,149,241,393,480,499,94,94,156,94,31,313,0
21948,4709,2,1,2,28,-1,2,-1,2,0,-1,32,4,288,9,4,14,0,288,0,0,14,0,1
21949,5023,2,3,2,28,-1,-1,-1,-1,-1,-1,12,3,3,12,3,17,3,3,12,3,17,23,0
21950,6279,2,1,2,28,0,0,0,0,0,0,1662,1631,1611,1541,1570,1603,78,69,78,109,94,94,0
21951,1569,2,3,1,28,0,0,2,2,0,0,1355,1541,1584,1539,897,922,219,76,0,35,99,0,1
21952,5337,2,1,2,27,-2,-2,-2,-2,-2,-2,3,587,941,0,0,48,587,941,0,0,48,0,1
21953,8791,2,2,1,27,0,0,2,2,2,2,3434,4032,4114,4157,4208,4299,659,193,156,166,163,164,0
21954,8477,2,1,2,26,0,0,0,0,0,0,6567,6335,5840,5457,5005,4370,201,187,215,118,122,132,0
21955,3767,2,2,2,27,-1,-1,-1,2,-1,-1,37,33,159,79,125,234,33,159,0,125,234,88,0
21956,8791,2,1,2,27,-1,-1,-1,-1,-1,-1,206,135,0,39,51,6,135,0,39,51,6,122,0
21957,1569,2,1,2,27,0,0,0,0,0,0,971,898,365,170,198,226,50,48,34,31,31,8,0
21958,6279,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,16,0
21959,1569,2,2,1,27,0,0,0,0,0,0,1483,1368,1106,864,814,831,54,97,54,34,34,37,1
21960,4709,2,1,2,28,0,-1,-1,0,0,0,192,137,196,282,135,349,137,196,279,135,348,1660,0
21961,1569,2,3,2,28,3,2,2,7,7,7,73,75,75,75,75,75,1,0,0,0,0,0,1
21962,4709,2,2,2,27,-1,-1,-1,-1,0,0,47,56,178,145,2208,2131,56,178,145,2208,94,94,0
21963,4709,2,1,2,27,-2,-2,-2,-1,0,0,-116,-191,1025,1863,1291,897,108,1448,1891,948,533,632,0
21964,2825,2,2,2,27,-1,-1,0,0,0,0,586,2791,2846,2600,2491,2555,2915,128,100,97,109,109,0
21965,15698,2,1,2,28,0,0,0,0,0,0,2939,3193,2994,3208,1487,2299,368,483,384,188,941,188,0
21966,9419,2,2,2,28,0,0,0,0,0,0,10289,10234,10204,10039,8324,8237,353,372,329,245,254,239,0
21967,7535,2,2,2,28,0,0,0,0,0,0,7348,4144,7366,7528,4166,4256,156,3767,313,156,128,125,0
21968,3767,2,2,2,28,0,0,0,0,-2,-2,1522,1528,199,0,0,0,50,31,41,0,0,0,0
21969,3767,2,2,1,28,-2,-2,-2,-2,-2,-2,50,4,0,0,0,0,4,0,0,0,0,0,0
21970,12244,2,1,2,28,0,0,0,0,0,0,3951,4120,3741,3639,3193,2836,315,157,158,94,94,174,0
21971,6279,2,2,1,28,0,0,0,-1,0,0,180,138,111,705,655,561,63,63,706,236,62,94,0
21972,2511,2,2,2,24,0,0,2,2,2,2,2210,2382,2408,2348,2500,2441,209,82,0,188,0,94,0
21973,627,2,2,2,23,2,2,0,0,0,0,392,376,418,440,449,459,0,47,38,16,17,121,1
21974,1569,2,2,2,24,0,0,0,0,0,0,839,847,889,852,831,857,47,56,50,30,39,47,0
21975,2197,2,2,2,25,2,0,0,0,0,0,1460,1501,1530,1567,1604,1641,64,62,62,62,62,65,1
21976,5337,2,2,2,24,0,0,0,0,0,0,5318,4506,3944,1536,734,768,178,208,280,106,125,93,0
21977,2511,2,2,2,25,2,2,2,0,0,0,2420,2611,2552,2569,2545,2508,251,0,87,94,106,249,0
21978,9733,2,2,2,27,0,0,0,0,0,0,3834,3465,3747,3561,4426,4557,313,317,627,945,946,633,0
21979,7221,2,1,2,27,0,0,0,0,0,0,4582,2976,2207,1265,1039,565,111,94,40,31,31,31,0
21980,627,2,2,2,27,0,0,0,0,0,0,591,609,587,606,509,521,40,62,62,31,31,94,0
21981,8477,2,2,1,27,1,2,0,0,0,0,7945,7771,7944,8103,7639,7770,0,345,345,279,282,288,0
21982,7221,2,3,2,27,-1,2,-1,-1,0,-1,193,177,94,131,43,132,15,94,131,0,132,145,1
21983,7221,2,2,2,28,0,0,0,0,0,-1,246,388,393,430,563,20,156,62,47,156,20,0,0
21984,6279,2,1,2,28,0,0,0,0,2,2,1847,1946,230,297,268,241,128,94,94,0,31,0,0
21985,941,2,3,2,28,-1,-1,-1,-1,-1,2,264,799,17,40,18,14,799,31,41,18,0,375,0
21986,9419,2,2,2,28,0,0,2,2,2,2,8661,9005,8801,9992,9926,9534,470,219,1569,376,0,408,1
21987,15698,2,1,2,29,-1,-1,-1,-1,0,0,505,1150,2368,29,1780,2553,1162,2451,53,784,3336,627,0
21988,5337,2,1,2,29,1,-1,-1,-1,-2,-2,0,200,53,0,0,0,200,53,0,0,0,0,0
21989,6279,2,2,2,29,-1,-1,-1,-1,0,0,582,-1,30,115,115,0,0,32,115,0,0,18,0
21990,15698,2,1,2,29,0,0,0,0,0,0,1039,1091,1112,894,493,248,219,209,47,15,156,94,0
21991,1569,2,2,2,29,0,0,0,0,0,0,1570,1517,1546,1583,1171,1202,65,62,65,43,50,50,0
21992,4709,2,1,2,29,-1,2,-1,-1,0,0,81,48,12,42,24,0,0,12,42,0,0,13,0
21993,3139,2,2,2,29,0,0,0,0,-1,0,1479,1908,2137,2020,487,1611,565,313,82,487,1291,62,0
21994,4709,2,1,2,26,0,0,0,0,0,0,780,713,349,492,561,772,439,156,156,247,408,62,0
21995,5337,2,1,2,26,0,0,0,0,0,0,712,434,298,321,173,195,62,62,62,0,62,41,0
21996,3139,2,2,2,27,0,0,0,0,0,0,1341,1578,708,572,691,613,313,313,47,125,156,156,0
21997,5023,2,1,2,27,-2,-2,-2,-2,-2,-2,32,37,40,11,11,11,41,40,11,11,11,11,0
21998,2825,2,1,2,27,0,0,0,2,0,0,1162,1276,1323,1109,935,829,156,113,6,6,0,62,0
21999,5965,2,2,2,27,0,0,0,0,0,0,3049,3101,3185,3248,3267,3339,138,171,171,128,136,116,0
22000,6279,2,2,2,28,0,0,0,0,0,0,1944,1987,2031,2073,2098,2147,94,94,94,78,82,84,0
22001,1569,2,2,1,28,0,0,2,2,0,0,1780,1802,1713,1556,1570,538,156,62,0,56,1101,62,0
22002,8163,2,1,2,28,-2,-2,-2,-2,-2,-2,0,180,21,48,21,364,180,22,49,21,366,219,0
22003,7849,2,2,2,29,0,-1,-1,-2,-1,-1,649,442,-1,-1,238,176,444,0,0,239,177,20,0
22004,7221,2,1,2,29,-2,-1,2,-1,-1,-1,118,343,206,143,79,168,349,44,143,79,168,98,0
22005,7535,2,1,2,26,-1,0,-1,-1,-1,-1,901,688,390,855,197,239,51,390,909,197,239,94,0
22006,3453,2,1,2,27,0,0,0,0,0,0,3471,3403,3498,3506,3515,3495,125,150,135,135,138,121,1
22007,1883,2,1,2,27,1,-2,-2,-1,-1,-1,0,0,0,4,37,24,0,0,4,37,24,15,0
22008,2511,2,1,2,24,0,0,0,-1,-1,0,1330,1019,652,365,2040,1958,63,31,365,2040,46,157,0
22009,7221,2,2,2,28,0,0,0,0,0,0,3494,3529,2987,2291,2208,2177,140,156,82,74,97,50,0
22010,6593,2,1,2,28,0,-1,-1,-1,-1,-1,234,47,266,172,92,21,47,266,172,92,21,803,0
22011,3139,2,2,2,28,2,2,2,2,2,0,2275,2220,2274,2333,2338,2388,0,108,116,62,86,87,1
22012,1569,2,2,2,29,2,2,2,2,0,0,1516,1547,1570,1533,1442,1473,65,56,0,50,53,94,1
22013,1569,2,2,2,27,0,0,0,2,0,0,1330,1403,1512,1473,1524,1574,94,131,0,94,119,0,0
22014,1255,2,1,2,27,-1,0,0,-1,-1,0,848,1011,1221,132,2738,2280,188,252,132,2738,94,313,1
22015,2825,2,2,2,24,0,0,-2,-1,-1,-2,106,-1,0,36,0,0,0,24,36,0,0,0,0
22016,2197,2,1,2,25,0,0,0,0,2,2,1126,1167,1190,1276,1246,1326,59,51,106,0,100,0,0
22017,941,2,2,1,26,0,0,0,0,2,0,631,672,699,766,627,471,51,47,83,0,64,17,0
22018,5337,2,1,2,27,-1,-1,-1,-1,-1,-1,8,8,8,23,23,18,8,8,23,23,18,81,0
22019,2511,2,2,2,27,0,0,0,0,0,0,2609,1612,1409,1322,889,926,55,59,62,62,62,62,0
22020,4395,2,2,2,27,0,0,0,-1,-1,-1,503,535,665,12,0,12,62,156,12,0,12,24,0
22021,941,2,2,2,25,0,0,2,0,0,0,166,254,242,319,373,411,94,0,94,62,47,31,0
22022,1255,2,2,2,25,0,0,0,0,0,0,820,844,877,910,929,955,47,47,47,34,40,37,1
22023,1569,2,1,2,26,1,-2,-2,-1,-1,-1,0,0,0,42,0,50,0,0,42,0,50,73,0
22024,7221,2,2,2,26,0,0,0,0,0,0,83,115,145,101,131,160,33,32,33,31,31,156,0
22025,1883,2,1,2,27,1,-1,-1,-1,0,0,0,123,178,659,562,76,123,178,660,0,0,26,0
22026,1883,2,1,2,27,0,0,0,0,0,0,1956,1915,1826,1608,941,909,94,94,157,31,31,439,0
22027,7849,2,2,2,29,0,0,0,0,0,0,1474,1455,1043,1059,1012,1180,78,313,94,94,251,0,0
22028,7535,2,1,1,29,0,0,0,-1,0,0,1316,672,559,6092,6122,6053,55,31,6092,205,219,219,0
22029,9733,2,1,2,28,0,0,0,0,0,0,5543,4773,5240,4844,4610,4611,801,1573,941,627,182,182,0
22030,10047,2,1,2,28,0,0,0,0,0,0,9201,9205,9106,813,721,645,417,400,40,323,263,258,0
22031,627,2,1,2,28,0,0,0,-2,-2,-2,377,422,0,0,0,0,156,0,0,0,0,19,0
22032,9419,2,1,2,28,0,0,0,0,-1,-1,323,615,606,334,319,321,606,313,60,320,329,313,0
22033,1569,2,2,2,28,0,0,0,0,0,0,315,444,675,796,954,1245,156,313,156,181,313,313,0
